owner_id,owner_login,owner_name,owner_url,homepage_url,owner_description,owner_logo,quarter_start,quarter_end,github_stars_start,github_stars_end,github_stars_growth_rate,github_stars_growth_percentile,github_stars_final_weight,github_contributors_start,github_contributors_end,github_contributors_growth_rate,github_contributors_growth_percentile,github_contributors_final_weight,npm_downloads_start,npm_downloads_end,npm_downloads_growth_rate,npm_downloads_growth_percentile,npm_downloads_final_weight,pypi_downloads_start,pypi_downloads_end,pypi_downloads_growth_rate,pypi_downloads_growth_percentile,pypi_downloads_final_weight,cargo_downloads_start,cargo_downloads_end,cargo_downloads_growth_rate,cargo_downloads_growth_percentile,cargo_downloads_final_weight
MDEyOk9yZ2FuaXphdGlvbjYyNDI1OQ==,flatiron,a decoupled application framework,https://github.com/flatiron,http://flatironjs.org,,https://avatars.githubusercontent.com/u/624259?v=4,2026-01-01,2026-04-01,2084.0,13152.0,5.310940499040307,99.75717240759062,0.7597873563310256,4.0,4.0,-0.6,,,3289283.0,7310679.0,1.2225752542423378,32.25806451612903,0.2402126436689744,5.0,7.0,-0.9993,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjYyMzY0NDI=,centrifugal,Centrifugal Labs,https://github.com/centrifugal,https://centrifugal.dev,Scalable and reliable real-time messaging for any stack,https://avatars.githubusercontent.com/u/6236442?v=4,2026-01-01,2026-04-01,1951.0,12583.0,5.4495130702204,99.79314686572532,0.7304968595509636,29.0,32.0,0.1034482758620689,83.48759938293581,0.2695031404490364,77998.0,3.0,-0.99996153747532,,,22.0,18.0,-0.9982,,,,,,,
O_kgDOCy4YdQ,tambo-ai,tambo ai,https://github.com/tambo-ai,tambo.co,Build AI assistants and agents in React with a few lines of code.,https://avatars.githubusercontent.com/u/187570293?v=4,2026-01-01,2026-04-01,1747.0,11160.0,5.388093875214654,99.77515963665796,0.5910017637278454,26.0,54.0,1.0769230769230769,99.37106918238992,0.4018268933138053,2716.0,16460.0,0.646,13.451004260499086,0.0071713429583493,,,,,,,,,,
O_kgDOCCtJPg,mem0ai,Mem0,https://github.com/mem0ai,https://mem0.ai,The Universal Memory Layer for AI Agents,https://avatars.githubusercontent.com/u/137054526?v=4,2026-01-01,2026-04-01,1176.0,7717.0,5.562074829931973,99.802140480259,0.3666920403658901,14.0,61.0,3.357142857142857,99.88133380799808,0.3003272154727019,32673.0,106600.0,2.2626327548740552,74.86305538648813,0.1227059635488097,230569.0,562076.0,1.437777845243723,62.78836509528586,0.2102747806125981,,,,,
O_kgDOCcNTaw,eigent-ai,Eigent AI,https://github.com/eigent-ai,www.eigent.ai,The World's First Multi-agent Workforce,https://avatars.githubusercontent.com/u/163795819?v=4,2026-01-01,2026-04-01,2698.0,13722.0,4.085989621942179,99.60428096051804,0.5929591193341669,20.0,59.0,1.95,99.72706775839563,0.407040880665833,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjE2Njc0NzM4,fullstackreact,Newline full stack React,https://github.com/fullstackreact,https://www.newline.co/fullstack-react,Learn React by examples with the complete book on ReactJS,https://avatars.githubusercontent.com/u/16674738?v=4,2026-01-01,2026-04-01,1645.0,8395.0,4.103343465045593,99.61327457505172,0.9484207641613898,4.0,4.0,-0.6,,,27513.0,48887.0,0.7768691164176934,17.40718198417529,0.0515792358386101,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjQwNTg5NTQy,badgen,Badgen,https://github.com/badgen,https://badgen.net,Fast badge generating service,https://avatars.githubusercontent.com/u/40589542?v=4,2026-01-01,2026-04-01,2077.0,2098.0,0.0101107366393837,11.313967083370809,0.0478322010706862,16.0,17.0,0.0625,67.34899727067759,0.1651910116308406,8499.0,423714.0,41.3714,99.5739500912964,0.7869767872984731,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjQyNjkzNDA=,lyft,Lyft,https://github.com/lyft,https://www.lyft.com,,https://avatars.githubusercontent.com/u/4269340?v=4,2026-01-01,2026-04-01,2875.0,14941.0,4.1968695652173915,99.63126180411908,0.8979066897504239,63.0,63.0,0.0,16.192001898659072,0.102093310249576,,,,,,441.0,667.0,-0.9333,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjY4NDkwNDI=,valor-software,Valor Software,https://github.com/valor-software,https://valor-software.com/,"Leader in the Angular development space since 2013. Creators of ngx-bootstrap. We provide design, architecture, engineering, product guidance and open source.",https://avatars.githubusercontent.com/u/6849042?v=4,2026-01-01,2026-04-01,2388.0,13576.0,4.685092127303182,99.70321072038853,0.8026970507602861,48.0,49.0,0.0208333333333333,39.67604129583482,0.1973029492397139,181644.0,160704.0,-0.1152804386602365,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjc5MDYyOQ==,gocardless,GoCardless,https://github.com/gocardless,https://gocardless.com,,https://avatars.githubusercontent.com/u/790629?v=4,2026-01-01,2026-04-01,1864.0,2214.0,0.1877682403433476,76.38276823455347,0.2786090358264058,16.0,59.0,2.6875,99.83386733119734,0.7213909641735943,,,,,,,,,,,,,,,
