company_id,company_name,company_type,homepage_url,github_owner_url,quarter_start,quarter_end,github_stars_start,github_stars_end,github_stars_growth_rate,github_stars_growth_percentile,github_stars_final_weight,github_contributors_start,github_contributors_end,github_contributors_growth_rate,github_contributors_growth_percentile,github_contributors_final_weight,npm_downloads_start,npm_downloads_end,npm_downloads_growth_rate,npm_downloads_growth_percentile,npm_downloads_final_weight,pypi_downloads_start,pypi_downloads_end,pypi_downloads_growth_rate,pypi_downloads_growth_percentile,pypi_downloads_final_weight,country,description,linkedin_url,logo_url
39a83f95-e5da-43f9-a316-d1bb9b005dfd,OldUnreal,potential_company,https://www.oldunreal.com,https://github.com/OldUnreal,2025-10-01,2026-01-01,1286.0,1611.0,0.2527216174183515,96.85372585096596,0.8709351476674343,6.0,11.0,0.1,86.22491638795987,0.1290648523325656,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/55911444?v=4
ef1fe4d6-f1a1-46e2-a946-2640949a12e5,Minitap,company,https://minitap.ai,https://github.com/minitap-ai,2025-10-01,2026-01-01,1659.0,2037.0,0.2278481012658227,96.41214351425944,1.0,6.0,8.0,-0.2,,,,,,,,16.0,93.0,-0.907,,,United States,Minitap is an AI-driven mobile development company that assists with monitoring mobile devices.,https://www.linkedin.com/company/minitap-ai,https://images.crunchbase.com/image/upload/t_cb-default-original/69c83ad95e1a4de18e6c9f8bdd603cf3
9d6ec150-e56a-4df5-931d-b9a1197d5005,Phantom,company,phantom.app,https://github.com/phantom,2025-10-01,2026-01-01,1076.0,1235.0,0.1477695167286245,94.00183992640294,0.2894567638455888,13.0,19.0,0.4615384615384615,98.95484949832776,0.7105432361544112,20812.0,5795.0,-0.7215548721891216,,,,,,,,United States,"we are a team of designers, engineers, and former founders who are dedicated to making crypto easier for the world to use. we believe that great design and thoughtful product experiences will be the key to bringing crypto to the masses.",linkedin.com/company/phantomwallet,https://avatars.githubusercontent.com/u/124594793?v=4
86da10b5-d193-4778-86a7-20e0fbd7198d,Kage,company,https://gpukill.com,https://github.com/treadiehq,2025-10-01,2026-01-01,1855.0,2275.0,0.2264150943396226,96.39374425023,1.0,4.0,4.0,-0.6,,,,,,,,,,,,,United States,Building dev and infrastructure tools. ,,https://avatars.githubusercontent.com/u/138626554?v=4
872cd3d5-27be-40c3-81a1-efb8557c1a2e,orpc,predicted_company,https://orpc.unnoq.com,https://github.com/middleapi,2025-10-01,2026-01-01,3440.0,4576.0,0.3302325581395349,97.88408463661452,0.6288053499154214,38.0,41.0,0.0789473684210526,79.11789297658864,0.3711946500845786,1387352.0,1117595.0,-0.1944401997474325,,,,,,,,,Typesafe APIs Made Simple 🪄,,https://avatars.githubusercontent.com/u/64189902?u=2c1744c0e7d788703195ec7157b9b43e42295934&v=4
b63e02e4-ad01-4220-88e8-9461dcf87932,Bluetooth Devices,company,https://www.openhomefoundation.org,https://github.com/Bluetooth-Devices,2025-10-01,2026-01-01,3079.0,4449.0,0.4449496589801884,98.63845446182152,0.471498732115807,355.0,372.0,0.0478873239436619,62.22826086956522,0.4610987464948646,,,,,,19075.0,21346.0,0.1190563564875491,20.37914691943128,0.0674025213893284,,Bluetooth Devices,,https://avatars.githubusercontent.com/u/109550163?v=4
5412b6f2-84c2-4c9c-bfe9-7443fe674713,EMI-Group,company,https://www.emigroup.tech,https://github.com/EMI-Group,2025-10-01,2026-01-01,2573.0,3232.0,0.2561212592304702,96.9273229070837,0.8763738201643172,37.0,37.0,0.0,16.11622073578595,0.1236261798356827,,,,,,763.0,320.0,-0.68,,,,Evolving Machine Intelligence (EMI) Group — Unleashing the Power of Evolutionary Computation.,,https://avatars.githubusercontent.com/u/67092931?v=4
475c63ad-a336-4a96-88a1-572155c4f72d,Klavis AI,company,https://www.klavis.ai,https://github.com/Klavis-AI,2025-10-01,2026-01-01,4523.0,5561.0,0.2294936988724298,96.4857405703772,0.6188361845580919,26.0,36.0,0.3846153846153846,98.2232441471572,0.3811638154419081,,,,,,1057.0,779.0,-0.2630085146641438,,,United States,Klavis AI is a software company that provides model context protocol integrations for artificial intelligence applications.,https://www.linkedin.com/company/klavis-ai/,https://images.crunchbase.com/image/upload/t_cb-default-original/12f2fb85d03f4da7bc460978b595a96d
76b2e778-db5b-4579-98b2-718c95adcbdd,Arch,company,https://www.archgw.com,https://github.com/katanemo,2025-10-01,2026-01-01,3690.0,4694.0,0.2720867208672087,97.18491260349586,0.7649293099875734,19.0,21.0,0.1052631578947368,87.75083612040135,0.2350706900124266,,,,,,,,,,,United States,"Arch is a proxy server that builds, protects, and observes AI agentic applications for developers.",https://www.linkedin.com/company/katanemo,https://images.crunchbase.com/image/upload/t_cb-default-original/710d28e5a65f43b48351885ba9ea8a56
a7aabe04-9d49-46bd-8d10-06cf706c4614,QuantumNous,company,https://www.newapi.ai,https://github.com/QuantumNous,2025-10-01,2026-01-01,10766.0,14319.0,0.3300204347018391,97.84728610855564,0.511434128337084,159.0,189.0,0.1886792452830188,94.66973244147158,0.488565871662916,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/205075698?v=4
1c1e917d-8757-4dac-b68b-9a1ea2052796,Ferron,company,https://www.ferronweb.org,https://github.com/ferronweb,2025-10-01,2026-01-01,1419.0,1770.0,0.2473572938689217,96.7801287948482,0.7185772800302351,11.0,14.0,0.2727272727272727,96.94816053511704,0.2814227199697648,,,,,,,,,,,,A fast. memory-safe web server written in Rust,,https://avatars.githubusercontent.com/u/201392379?v=4
aee84a0f-e3df-4bc8-9f4b-dd7d2e1f5395,MDAnalysis,predicted_company,https://mdanalysis.org,https://github.com/MDAnalysis,2025-10-01,2026-01-01,1463.0,1505.0,0.0287081339712918,55.80496780128795,0.0739429067786255,103.0,108.0,0.0485436893203883,62.55225752508361,0.3604849431863193,,,,,,43261.0,355230.0,7.21132197591364,97.1563981042654,0.565572150035055,United States,working with data in the computational molecular sciences,linkedin.com/company/mdanalysis,https://avatars.githubusercontent.com/u/11445951?v=4
b1edec7e-1612-4452-afab-0965a5d72bd7,Refly AI,predicted_company,https://refly.ai,https://github.com/refly-ai,2025-10-01,2026-01-01,4639.0,5816.0,0.2537184738090106,96.8721251149954,0.6538313903469314,25.0,32.0,0.28,97.14673913043478,0.3461686096530686,0.0,0.0,-1.0,,,,,,,,,The Open-Source Agentic Workspace,,https://avatars.githubusercontent.com/u/132635806?v=4
6096d342-152b-4bf8-904c-6c3fdbf2d14e,neo.mjs,company,https://neomjs.com,https://github.com/neomjs,2025-10-01,2026-01-01,3031.0,3104.0,0.0240844605740679,48.99724011039559,0.333188777803942,28.0,44.0,0.5714285714285714,99.33110367892976,0.666811222196058,,,,,,,,,,,,collection of all neo.mjs related repositories,,https://avatars.githubusercontent.com/u/55371235?v=4
442ad0bd-90a5-4f09-844c-e6d37eabd809,coss.com,company,https://coss.com,https://github.com/cosscom,2025-10-01,2026-01-01,7997.0,9159.0,0.1453044891834438,93.76264949402024,0.6317179875365647,24.0,39.0,0.625,99.4878762541806,0.3682820124634352,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/199277276?v=4
ae3efb07-68be-48e3-98f4-98deff731bc9,AI For Developers,predicted_company,https://aifordevelopers.org,https://github.com/ai-for-developers,2025-10-01,2026-01-01,1283.0,1778.0,0.3858144972720187,98.27046918123276,0.5042622950909708,25.0,27.0,0.08,79.45234113712375,0.4957377049090292,,,,,,,,,,,,AI DevTools Directory ,,https://avatars.githubusercontent.com/u/221523293?v=4
828cec48-83fa-4794-87b5-249845c19328,Awesome Android Root,predicted_company,https://awesome-android-root.org,https://github.com/awesome-android-root,2025-10-01,2026-01-01,1966.0,2515.0,0.2792472024415056,97.33210671573136,0.7515961588500262,19.0,20.0,0.0526315789473684,65.29055183946488,0.2484038411499738,,,,,,,,,,,United States,"Explore the ultimate curated list of best root apps,powerful Magisk & LSPosed modules, must-have tools and step-by-step guides",,https://avatars.githubusercontent.com/u/215769802?v=4
047aff23-ad74-4377-96b3-a398c8cc80fb,SunLab,predicted_company,http://sunlab.org,https://github.com/sunlabuiuc,2025-10-01,2026-01-01,1246.0,1382.0,0.1091492776886035,91.07635694572215,0.2268873673750221,25.0,36.0,0.44,98.81897993311036,0.7731126326249779,,,,,,705.0,398.0,-0.602,,,,,,https://avatars.githubusercontent.com/u/38642944?v=4
27864baa-accc-4226-9454-15ff7137e3d4,Freelens,predicted_company,https://www.freelens.app,https://github.com/freelensapp,2025-10-01,2026-01-01,3545.0,4394.0,0.2394922425952045,96.6329346826127,0.5198548051349628,25.0,36.0,0.44,98.81897993311036,0.3584540164641636,4525.0,5992.0,0.3241988950276243,41.221374045801525,0.1216911784008735,,,,,,Italy,Free Open Source Kubernetes IDE,linkedin.com/company/freelensapp,https://avatars.githubusercontent.com/u/172038998?v=4
3ba349e8-6803-4fd3-8e4c-b2cdd817458d,Sourcebot,company,https://www.sourcebot.dev,https://github.com/sourcebot-dev,2025-10-01,2026-01-01,2592.0,2940.0,0.1342592592592592,93.19227230910764,0.5299356831387458,22.0,34.0,0.5454545454545454,99.22658862876254,0.4700643168612541,270.0,236.0,-0.764,,,,,,,,Canada,"Sourcebot is an AI-powered code understanding platform that allows developers to search, understand, & ask questions about their codebases.",https://www.linkedin.com/company/sourcebot,https://images.crunchbase.com/image/upload/t_cb-default-original/c6890ecf05b94516988035b5ebfa0692
38498cf6-cf87-4ab2-b7a0-223e63535c06,HumanLayer,company,https://www.humanlayer.dev,https://github.com/humanlayer,2025-10-01,2026-01-01,21199.0,27071.0,0.2769941978395207,97.29530818767248,0.6840662892529832,38.0,43.0,0.131578947368421,90.98035117056855,0.3159337107470168,1916.0,435.0,-0.7729645093945721,,,,,,,,United States,HumanLayer is a Software Development firm offering safe access for AI to keep Human in loop for the workflow.,https://www.linkedin.com/company/humanlayer-dev/,https://images.crunchbase.com/image/upload/t_cb-default-original/2d25562dbeac46558f847fcded451e26
df963072-44c0-479a-adbf-69442d39080d,Tegon,company,https://tegon.ai,https://github.com/RedPlanetHQ,2025-10-01,2026-01-01,2595.0,3066.0,0.1815028901734104,95.3633854645814,0.6835369156032969,14.0,21.0,0.5,99.10117056856188,0.3164630843967031,,,,,,,,,,,United States,Tegon is an artificial intelligence company that offers an open source platform for issue tracking.,https://www.linkedin.com/company/tegon-ai/,https://images.crunchbase.com/image/upload/t_cb-default-original/gyrqc4a295wdsiczs60y
95e538d3-eb91-43b3-bf10-447164ccee5f,GroupUltra,company,https://search.lingogram.app,https://github.com/groupultra,2025-10-01,2026-01-01,2871.0,3631.0,0.2647161267850923,97.0561177552898,0.7012141503443412,20.0,23.0,0.15,92.68394648829432,0.2987858496556588,,,,,,,,,,,United States,,,https://avatars.githubusercontent.com/u/124119667?v=4
